DateKey,CalendarDate,Day,DayName,DayOfWeek,WeekNumber,MonthNumber,MonthName,Quarter,CalendarYear,IsWeekend,IsMonthEnd,IsMonthStart,IsQuarterEnd,IsQuarterStart,IsYearEnd,IsYearStart,FiscalMonth,FiscalQuarter,FiscalYear,SourceSystem
20230803,2023-08-03,3,Thursday,4,31,8,August,Q3,2023,0,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230804,2023-08-04,4,Friday,5,31,8,August,Q3,2023,0,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230805,2023-08-05,5,Saturday,6,31,8,August,Q3,2023,1,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230806,2023-08-06,6,Sunday,7,31,8,August,Q3,2023,1,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230807,2023-08-07,7,Monday,1,32,8,August,Q3,2023,0,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230808,2023-08-08,8,Tuesday,2,32,8,August,Q3,2023,0,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230809,2023-08-09,9,Wednesday,3,32,8,August,Q3,2023,0,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230810,2023-08-10,10,Thursday,4,32,8,August,Q3,2023,0,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230811,2023-08-11,11,Friday,5,32,8,August,Q3,2023,0,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230812,2023-08-12,12,Saturday,6,32,8,August,Q3,2023,1,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230813,2023-08-13,13,Sunday,7,32,8,August,Q3,2023,1,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230814,2023-08-14,14,Monday,1,33,8,August,Q3,2023,0,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230815,2023-08-15,15,Tuesday,2,33,8,August,Q3,2023,0,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230816,2023-08-16,16,Wednesday,3,33,8,August,Q3,2023,0,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230817,2023-08-17,17,Thursday,4,33,8,August,Q3,2023,0,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230818,2023-08-18,18,Friday,5,33,8,August,Q3,2023,0,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230819,2023-08-19,19,Saturday,6,33,8,August,Q3,2023,1,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230820,2023-08-20,20,Sunday,7,33,8,August,Q3,2023,1,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230821,2023-08-21,21,Monday,1,34,8,August,Q3,2023,0,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230822,2023-08-22,22,Tuesday,2,34,8,August,Q3,2023,0,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230823,2023-08-23,23,Wednesday,3,34,8,August,Q3,2023,0,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230824,2023-08-24,24,Thursday,4,34,8,August,Q3,2023,0,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230825,2023-08-25,25,Friday,5,34,8,August,Q3,2023,0,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230826,2023-08-26,26,Saturday,6,34,8,August,Q3,2023,1,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230827,2023-08-27,27,Sunday,7,34,8,August,Q3,2023,1,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230828,2023-08-28,28,Monday,1,35,8,August,Q3,2023,0,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230829,2023-08-29,29,Tuesday,2,35,8,August,Q3,2023,0,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230830,2023-08-30,30,Wednesday,3,35,8,August,Q3,2023,0,0,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230831,2023-08-31,31,Thursday,4,35,8,August,Q3,2023,0,1,0,0,0,0,0,8,Q3,2023,Calendar Generator
20230901,2023-09-01,1,Friday,5,35,9,September,Q3,2023,0,0,1,0,0,0,0,9,Q3,2023,Calendar Generator
20230902,2023-09-02,2,Saturday,6,35,9,September,Q3,2023,1,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230903,2023-09-03,3,Sunday,7,35,9,September,Q3,2023,1,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230904,2023-09-04,4,Monday,1,36,9,September,Q3,2023,0,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230905,2023-09-05,5,Tuesday,2,36,9,September,Q3,2023,0,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230906,2023-09-06,6,Wednesday,3,36,9,September,Q3,2023,0,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230907,2023-09-07,7,Thursday,4,36,9,September,Q3,2023,0,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230908,2023-09-08,8,Friday,5,36,9,September,Q3,2023,0,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230909,2023-09-09,9,Saturday,6,36,9,September,Q3,2023,1,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230910,2023-09-10,10,Sunday,7,36,9,September,Q3,2023,1,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230911,2023-09-11,11,Monday,1,37,9,September,Q3,2023,0,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230912,2023-09-12,12,Tuesday,2,37,9,September,Q3,2023,0,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230913,2023-09-13,13,Wednesday,3,37,9,September,Q3,2023,0,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230914,2023-09-14,14,Thursday,4,37,9,September,Q3,2023,0,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230915,2023-09-15,15,Friday,5,37,9,September,Q3,2023,0,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230916,2023-09-16,16,Saturday,6,37,9,September,Q3,2023,1,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230917,2023-09-17,17,Sunday,7,37,9,September,Q3,2023,1,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230918,2023-09-18,18,Monday,1,38,9,September,Q3,2023,0,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230919,2023-09-19,19,Tuesday,2,38,9,September,Q3,2023,0,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230920,2023-09-20,20,Wednesday,3,38,9,September,Q3,2023,0,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230921,2023-09-21,21,Thursday,4,38,9,September,Q3,2023,0,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230922,2023-09-22,22,Friday,5,38,9,September,Q3,2023,0,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230923,2023-09-23,23,Saturday,6,38,9,September,Q3,2023,1,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230924,2023-09-24,24,Sunday,7,38,9,September,Q3,2023,1,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230925,2023-09-25,25,Monday,1,39,9,September,Q3,2023,0,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230926,2023-09-26,26,Tuesday,2,39,9,September,Q3,2023,0,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230927,2023-09-27,27,Wednesday,3,39,9,September,Q3,2023,0,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230928,2023-09-28,28,Thursday,4,39,9,September,Q3,2023,0,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230929,2023-09-29,29,Friday,5,39,9,September,Q3,2023,0,0,0,0,0,0,0,9,Q3,2023,Calendar Generator
20230930,2023-09-30,30,Saturday,6,39,9,September,Q3,2023,1,1,0,1,0,0,0,9,Q3,2023,Calendar Generator
20231001,2023-10-01,1,Sunday,7,39,10,October,Q4,2023,1,0,1,0,1,0,0,10,Q4,2023,Calendar Generator
20231002,2023-10-02,2,Monday,1,40,10,October,Q4,2023,0,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231003,2023-10-03,3,Tuesday,2,40,10,October,Q4,2023,0,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231004,2023-10-04,4,Wednesday,3,40,10,October,Q4,2023,0,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231005,2023-10-05,5,Thursday,4,40,10,October,Q4,2023,0,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231006,2023-10-06,6,Friday,5,40,10,October,Q4,2023,0,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231007,2023-10-07,7,Saturday,6,40,10,October,Q4,2023,1,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231008,2023-10-08,8,Sunday,7,40,10,October,Q4,2023,1,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231009,2023-10-09,9,Monday,1,41,10,October,Q4,2023,0,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231010,2023-10-10,10,Tuesday,2,41,10,October,Q4,2023,0,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231011,2023-10-11,11,Wednesday,3,41,10,October,Q4,2023,0,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231012,2023-10-12,12,Thursday,4,41,10,October,Q4,2023,0,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231013,2023-10-13,13,Friday,5,41,10,October,Q4,2023,0,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231014,2023-10-14,14,Saturday,6,41,10,October,Q4,2023,1,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231015,2023-10-15,15,Sunday,7,41,10,October,Q4,2023,1,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231016,2023-10-16,16,Monday,1,42,10,October,Q4,2023,0,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231017,2023-10-17,17,Tuesday,2,42,10,October,Q4,2023,0,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231018,2023-10-18,18,Wednesday,3,42,10,October,Q4,2023,0,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231019,2023-10-19,19,Thursday,4,42,10,October,Q4,2023,0,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231020,2023-10-20,20,Friday,5,42,10,October,Q4,2023,0,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231021,2023-10-21,21,Saturday,6,42,10,October,Q4,2023,1,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231022,2023-10-22,22,Sunday,7,42,10,October,Q4,2023,1,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231023,2023-10-23,23,Monday,1,43,10,October,Q4,2023,0,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231024,2023-10-24,24,Tuesday,2,43,10,October,Q4,2023,0,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231025,2023-10-25,25,Wednesday,3,43,10,October,Q4,2023,0,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231026,2023-10-26,26,Thursday,4,43,10,October,Q4,2023,0,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231027,2023-10-27,27,Friday,5,43,10,October,Q4,2023,0,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231028,2023-10-28,28,Saturday,6,43,10,October,Q4,2023,1,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231029,2023-10-29,29,Sunday,7,43,10,October,Q4,2023,1,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231030,2023-10-30,30,Monday,1,44,10,October,Q4,2023,0,0,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231031,2023-10-31,31,Tuesday,2,44,10,October,Q4,2023,0,1,0,0,0,0,0,10,Q4,2023,Calendar Generator
20231101,2023-11-01,1,Wednesday,3,44,11,November,Q4,2023,0,0,1,0,0,0,0,11,Q4,2023,Calendar Generator
20231102,2023-11-02,2,Thursday,4,44,11,November,Q4,2023,0,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231103,2023-11-03,3,Friday,5,44,11,November,Q4,2023,0,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231104,2023-11-04,4,Saturday,6,44,11,November,Q4,2023,1,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231105,2023-11-05,5,Sunday,7,44,11,November,Q4,2023,1,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231106,2023-11-06,6,Monday,1,45,11,November,Q4,2023,0,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231107,2023-11-07,7,Tuesday,2,45,11,November,Q4,2023,0,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231108,2023-11-08,8,Wednesday,3,45,11,November,Q4,2023,0,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231109,2023-11-09,9,Thursday,4,45,11,November,Q4,2023,0,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231110,2023-11-10,10,Friday,5,45,11,November,Q4,2023,0,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231111,2023-11-11,11,Saturday,6,45,11,November,Q4,2023,1,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231112,2023-11-12,12,Sunday,7,45,11,November,Q4,2023,1,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231113,2023-11-13,13,Monday,1,46,11,November,Q4,2023,0,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231114,2023-11-14,14,Tuesday,2,46,11,November,Q4,2023,0,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231115,2023-11-15,15,Wednesday,3,46,11,November,Q4,2023,0,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231116,2023-11-16,16,Thursday,4,46,11,November,Q4,2023,0,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231117,2023-11-17,17,Friday,5,46,11,November,Q4,2023,0,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231118,2023-11-18,18,Saturday,6,46,11,November,Q4,2023,1,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231119,2023-11-19,19,Sunday,7,46,11,November,Q4,2023,1,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231120,2023-11-20,20,Monday,1,47,11,November,Q4,2023,0,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231121,2023-11-21,21,Tuesday,2,47,11,November,Q4,2023,0,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231122,2023-11-22,22,Wednesday,3,47,11,November,Q4,2023,0,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231123,2023-11-23,23,Thursday,4,47,11,November,Q4,2023,0,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231124,2023-11-24,24,Friday,5,47,11,November,Q4,2023,0,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231125,2023-11-25,25,Saturday,6,47,11,November,Q4,2023,1,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231126,2023-11-26,26,Sunday,7,47,11,November,Q4,2023,1,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231127,2023-11-27,27,Monday,1,48,11,November,Q4,2023,0,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231128,2023-11-28,28,Tuesday,2,48,11,November,Q4,2023,0,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231129,2023-11-29,29,Wednesday,3,48,11,November,Q4,2023,0,0,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231130,2023-11-30,30,Thursday,4,48,11,November,Q4,2023,0,1,0,0,0,0,0,11,Q4,2023,Calendar Generator
20231201,2023-12-01,1,Friday,5,48,12,December,Q4,2023,0,0,1,0,0,0,0,12,Q4,2023,Calendar Generator
20231202,2023-12-02,2,Saturday,6,48,12,December,Q4,2023,1,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231203,2023-12-03,3,Sunday,7,48,12,December,Q4,2023,1,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231204,2023-12-04,4,Monday,1,49,12,December,Q4,2023,0,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231205,2023-12-05,5,Tuesday,2,49,12,December,Q4,2023,0,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231206,2023-12-06,6,Wednesday,3,49,12,December,Q4,2023,0,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231207,2023-12-07,7,Thursday,4,49,12,December,Q4,2023,0,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231208,2023-12-08,8,Friday,5,49,12,December,Q4,2023,0,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231209,2023-12-09,9,Saturday,6,49,12,December,Q4,2023,1,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231210,2023-12-10,10,Sunday,7,49,12,December,Q4,2023,1,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231211,2023-12-11,11,Monday,1,50,12,December,Q4,2023,0,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231212,2023-12-12,12,Tuesday,2,50,12,December,Q4,2023,0,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231213,2023-12-13,13,Wednesday,3,50,12,December,Q4,2023,0,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231214,2023-12-14,14,Thursday,4,50,12,December,Q4,2023,0,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231215,2023-12-15,15,Friday,5,50,12,December,Q4,2023,0,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231216,2023-12-16,16,Saturday,6,50,12,December,Q4,2023,1,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231217,2023-12-17,17,Sunday,7,50,12,December,Q4,2023,1,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231218,2023-12-18,18,Monday,1,51,12,December,Q4,2023,0,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231219,2023-12-19,19,Tuesday,2,51,12,December,Q4,2023,0,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231220,2023-12-20,20,Wednesday,3,51,12,December,Q4,2023,0,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231221,2023-12-21,21,Thursday,4,51,12,December,Q4,2023,0,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231222,2023-12-22,22,Friday,5,51,12,December,Q4,2023,0,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231223,2023-12-23,23,Saturday,6,51,12,December,Q4,2023,1,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231224,2023-12-24,24,Sunday,7,51,12,December,Q4,2023,1,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231225,2023-12-25,25,Monday,1,52,12,December,Q4,2023,0,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231226,2023-12-26,26,Tuesday,2,52,12,December,Q4,2023,0,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231227,2023-12-27,27,Wednesday,3,52,12,December,Q4,2023,0,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231228,2023-12-28,28,Thursday,4,52,12,December,Q4,2023,0,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231229,2023-12-29,29,Friday,5,52,12,December,Q4,2023,0,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231230,2023-12-30,30,Saturday,6,52,12,December,Q4,2023,1,0,0,0,0,0,0,12,Q4,2023,Calendar Generator
20231231,2023-12-31,31,Sunday,7,52,12,December,Q4,2023,1,1,0,1,0,1,0,12,Q4,2023,Calendar Generator
20240101,2024-01-01,1,Monday,1,1,1,January,Q1,2024,0,0,1,0,1,0,1,1,Q1,2024,Calendar Generator
20240102,2024-01-02,2,Tuesday,2,1,1,January,Q1,2024,0,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240103,2024-01-03,3,Wednesday,3,1,1,January,Q1,2024,0,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240104,2024-01-04,4,Thursday,4,1,1,January,Q1,2024,0,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240105,2024-01-05,5,Friday,5,1,1,January,Q1,2024,0,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240106,2024-01-06,6,Saturday,6,1,1,January,Q1,2024,1,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240107,2024-01-07,7,Sunday,7,1,1,January,Q1,2024,1,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240108,2024-01-08,8,Monday,1,2,1,January,Q1,2024,0,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240109,2024-01-09,9,Tuesday,2,2,1,January,Q1,2024,0,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240110,2024-01-10,10,Wednesday,3,2,1,January,Q1,2024,0,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240111,2024-01-11,11,Thursday,4,2,1,January,Q1,2024,0,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240112,2024-01-12,12,Friday,5,2,1,January,Q1,2024,0,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240113,2024-01-13,13,Saturday,6,2,1,January,Q1,2024,1,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240114,2024-01-14,14,Sunday,7,2,1,January,Q1,2024,1,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240115,2024-01-15,15,Monday,1,3,1,January,Q1,2024,0,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240116,2024-01-16,16,Tuesday,2,3,1,January,Q1,2024,0,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240117,2024-01-17,17,Wednesday,3,3,1,January,Q1,2024,0,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240118,2024-01-18,18,Thursday,4,3,1,January,Q1,2024,0,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240119,2024-01-19,19,Friday,5,3,1,January,Q1,2024,0,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240120,2024-01-20,20,Saturday,6,3,1,January,Q1,2024,1,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240121,2024-01-21,21,Sunday,7,3,1,January,Q1,2024,1,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240122,2024-01-22,22,Monday,1,4,1,January,Q1,2024,0,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240123,2024-01-23,23,Tuesday,2,4,1,January,Q1,2024,0,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240124,2024-01-24,24,Wednesday,3,4,1,January,Q1,2024,0,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240125,2024-01-25,25,Thursday,4,4,1,January,Q1,2024,0,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240126,2024-01-26,26,Friday,5,4,1,January,Q1,2024,0,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240127,2024-01-27,27,Saturday,6,4,1,January,Q1,2024,1,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240128,2024-01-28,28,Sunday,7,4,1,January,Q1,2024,1,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240129,2024-01-29,29,Monday,1,5,1,January,Q1,2024,0,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240130,2024-01-30,30,Tuesday,2,5,1,January,Q1,2024,0,0,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240131,2024-01-31,31,Wednesday,3,5,1,January,Q1,2024,0,1,0,0,0,0,0,1,Q1,2024,Calendar Generator
20240201,2024-02-01,1,Thursday,4,5,2,February,Q1,2024,0,0,1,0,0,0,0,2,Q1,2024,Calendar Generator
20240202,2024-02-02,2,Friday,5,5,2,February,Q1,2024,0,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240203,2024-02-03,3,Saturday,6,5,2,February,Q1,2024,1,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240204,2024-02-04,4,Sunday,7,5,2,February,Q1,2024,1,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240205,2024-02-05,5,Monday,1,6,2,February,Q1,2024,0,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240206,2024-02-06,6,Tuesday,2,6,2,February,Q1,2024,0,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240207,2024-02-07,7,Wednesday,3,6,2,February,Q1,2024,0,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240208,2024-02-08,8,Thursday,4,6,2,February,Q1,2024,0,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240209,2024-02-09,9,Friday,5,6,2,February,Q1,2024,0,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240210,2024-02-10,10,Saturday,6,6,2,February,Q1,2024,1,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240211,2024-02-11,11,Sunday,7,6,2,February,Q1,2024,1,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240212,2024-02-12,12,Monday,1,7,2,February,Q1,2024,0,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240213,2024-02-13,13,Tuesday,2,7,2,February,Q1,2024,0,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240214,2024-02-14,14,Wednesday,3,7,2,February,Q1,2024,0,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240215,2024-02-15,15,Thursday,4,7,2,February,Q1,2024,0,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240216,2024-02-16,16,Friday,5,7,2,February,Q1,2024,0,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240217,2024-02-17,17,Saturday,6,7,2,February,Q1,2024,1,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240218,2024-02-18,18,Sunday,7,7,2,February,Q1,2024,1,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240219,2024-02-19,19,Monday,1,8,2,February,Q1,2024,0,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240220,2024-02-20,20,Tuesday,2,8,2,February,Q1,2024,0,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240221,2024-02-21,21,Wednesday,3,8,2,February,Q1,2024,0,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240222,2024-02-22,22,Thursday,4,8,2,February,Q1,2024,0,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240223,2024-02-23,23,Friday,5,8,2,February,Q1,2024,0,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240224,2024-02-24,24,Saturday,6,8,2,February,Q1,2024,1,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240225,2024-02-25,25,Sunday,7,8,2,February,Q1,2024,1,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240226,2024-02-26,26,Monday,1,9,2,February,Q1,2024,0,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240227,2024-02-27,27,Tuesday,2,9,2,February,Q1,2024,0,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240228,2024-02-28,28,Wednesday,3,9,2,February,Q1,2024,0,0,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240229,2024-02-29,29,Thursday,4,9,2,February,Q1,2024,0,1,0,0,0,0,0,2,Q1,2024,Calendar Generator
20240301,2024-03-01,1,Friday,5,9,3,March,Q1,2024,0,0,1,0,0,0,0,3,Q1,2024,Calendar Generator
20240302,2024-03-02,2,Saturday,6,9,3,March,Q1,2024,1,0,0,0,0,0,0,3,Q1,2024,Calendar Generator
20240303,2024-03-03,3,Sunday,7,9,3,March,Q1,2024,1,0,0,0,0,0,0,3,Q1,2024,Calendar Generator
20240304,2024-03-04,4,Monday,1,10,3,March,Q1,2024,0,0,0,0,0,0,0,3,Q1,2024,Calendar Generator
20240305,2024-03-05,5,Tuesday,2,10,3,March,Q1,2024,0,0,0,0,0,0,0,3,Q1,2024,Calendar Generator
