ProductID,ProductCode,ProductName,Category,SubCategory,Brand,UnitPrice,StandardCost,Status,CreatedDate,ModifiedDate,SourceSystem
100208,PROD-100208,Centralized cohesive Graphical User Interface,Storage,SAN,Dell,2407.42,3117.62,Active,2022-12-13,2025-02-18,ERP
100209,PROD-100209,Organized local utilization,Software,Office,Cisco,4729.81,197.38,Active,2021-12-21,2024-11-08,ERP
100210,PROD-100210,Persevering 5thgeneration artificial intelligence,Security,Encryption,Microsoft,351.09,1928.95,Active,2022-08-10,2026-07-26,ERP
100211,PROD-100211,User-centric content-based migration,Storage,Archive,Dell,2476.83,3641.06,Active,2023-06-15,2025-01-21,ERP
100212,PROD-100212,Function-based methodical service-desk,Software,Operating System,Citrix,3061.07,286.09,Active,2024-03-15,2024-08-19,ERP
100213,PROD-100213,Face-to-face dedicated installation,Security,Threat Protection,Lenovo,4973.41,2133.96,Active,2023-10-27,2025-07-07,ERP
100214,PROD-100214,Assimilated upward-trending benchmark,Collaboration,Productivity,Dell,3975.83,479.8,Active,2024-11-07,2025-06-14,ERP
100215,PROD-100215,Multi-layered asynchronous time-frame,Networking,Wireless,Adobe,4446.05,1669.91,Active,2024-03-31,2024-11-24,ERP
100216,PROD-100216,User-centric optimizing website,Collaboration,Productivity,Lenovo,3661.58,1267.38,Active,2024-01-12,2025-12-22,ERP
100217,PROD-100217,User-friendly secondary array,Services,Training,Citrix,4770.28,2755.11,Active,2024-01-26,2026-03-19,ERP
100218,PROD-100218,Decentralized actuating hub,Collaboration,Email,Dell,4167.27,395.59,Active,2024-05-06,2026-07-24,ERP
100219,PROD-100219,Synergistic explicit framework,Software,Analytics,HP,2804.04,2356.2,Active,2022-03-29,2026-02-04,ERP
100220,PROD-100220,Distributed modular framework,Services,Consulting,Lenovo,1800.31,2669.73,Active,2024-07-28,2024-11-18,ERP
100221,PROD-100221,Focused intangible architecture,Storage,SAN,VMware,3022.03,1422.79,Active,2024-08-19,2025-07-02,ERP
100222,PROD-100222,Cross-group asynchronous paradigm,Networking,Switch,Adobe,1160.01,455.17,Active,2023-01-21,2025-05-06,ERP
100223,PROD-100223,Public-key zero administration groupware,Services,Consulting,VMware,2891.8,3233.7,Active,2023-02-26,2026-06-07,ERP
100224,PROD-100224,Programmable context-sensitive solution,Hardware,Server,Microsoft,943.06,2818.23,Active,2026-04-17,2025-07-11,ERP
100225,PROD-100225,Re-engineered impactful definition,Security,Threat Protection,Citrix,80.22,3482.7,Active,2024-03-06,2026-07-02,ERP
100226,PROD-100226,Automated analyzing info-mediaries,Storage,SAN,HP,3717.8,3887.95,Active,2022-04-21,2026-06-18,ERP
100227,PROD-100227,Reverse-engineered grid-enabled portal,Software,Database,Lenovo,2128.17,1380.06,Active,2023-12-23,2026-02-26,ERP
100228,PROD-100228,Managed static matrices,Services,Training,Citrix,3895.34,2281.18,Active,2026-05-08,2025-08-10,ERP
100229,PROD-100229,Business-focused reciprocal hierarchy,Software,Operating System,HP,829.18,2480.91,Active,2023-09-09,2024-10-10,ERP
100230,PROD-100230,Customer-focused asynchronous projection,Software,Analytics,Adobe,3326.6,1955.51,Active,2023-02-24,2025-01-20,ERP
100231,PROD-100231,Realigned responsive hierarchy,Collaboration,Productivity,VMware,1117.07,2061.58,Active,2023-09-09,2026-01-28,ERP
100232,PROD-100232,Compatible attitude-oriented capacity,Services,Implementation,Dell,1452.07,2721.98,Active,2025-04-22,2025-11-02,ERP
100233,PROD-100233,Multi-tiered tangible portal,Collaboration,Voice,Microsoft,1141.57,3938.17,Active,2025-10-21,2024-08-04,ERP
100234,PROD-100234,Focused uniform standardization,Hardware,Laptop,Cisco,1542.03,864.66,Active,2021-10-16,2025-09-26,ERP
100235,PROD-100235,Adaptive demand-driven workforce,Cloud,AI,VMware,1674.21,55.73,Active,2024-07-03,2025-11-19,ERP
100236,PROD-100236,Mandatory static conglomeration,Storage,NAS,HP,1932.03,2822.09,Active,2024-03-09,2024-08-26,ERP
100237,PROD-100237,Realigned object-oriented encoding,Services,Consulting,Lenovo,4315.73,193.15,Active,2024-12-23,2025-12-12,ERP
100238,PROD-100238,Public-key impactful groupware,Hardware,Monitor,Dell,4317.44,2313.64,Active,2023-12-23,2025-01-29,ERP
100239,PROD-100239,Configurable intangible functionalities,Storage,Archive,VMware,620.11,107.9,Active,2024-07-21,2026-06-11,ERP
100240,PROD-100240,Grass-roots full-range array,Services,Support,Adobe,4168.53,3681.08,Active,2025-10-04,2025-07-29,ERP
100241,PROD-100241,Quality-focused heuristic matrix,Software,Office,Dell,1254.42,2365.76,Active,2024-10-28,2025-12-27,ERP
100242,PROD-100242,Synergistic heuristic conglomeration,Software,Office,VMware,3741.73,905.75,Active,2026-01-17,2026-06-23,ERP
100243,PROD-100243,Re-engineered upward-trending core,Cloud,Compute,Dell,2676.49,795.77,Active,2025-03-25,2024-09-21,ERP
100244,PROD-100244,Function-based object-oriented benchmark,Services,Training,HP,1219.53,607.12,Active,2024-09-24,2024-11-20,ERP
100245,PROD-100245,De-engineered attitude-oriented array,Networking,Switch,HP,3813.07,2630.65,Active,2023-02-23,2026-05-16,ERP
100246,PROD-100246,User-friendly regional system engine,Cloud,Networking,Adobe,3784.51,3045.51,Active,2025-12-12,2024-12-08,ERP
100247,PROD-100247,Function-based holistic migration,Collaboration,Voice,Citrix,797.24,296.44,Active,2023-03-13,2025-06-29,ERP
100248,PROD-100248,Balanced zero tolerance access,Collaboration,Voice,VMware,2977.53,1423.97,Active,2022-12-13,2026-05-04,ERP
100249,PROD-100249,Innovative client-server framework,Software,Analytics,Adobe,2286.97,251.14,Active,2022-09-19,2024-11-07,ERP
100250,PROD-100250,Synchronized explicit intranet,Security,Identity,Dell,3094.29,2040.59,Active,2026-03-04,2026-05-21,ERP
100251,PROD-100251,Mandatory impactful capability,Collaboration,Email,Adobe,4549.8,2297.34,Active,2025-09-09,2026-02-15,ERP
100252,PROD-100252,De-engineered bi-directional archive,Networking,Firewall,Adobe,2531.77,3831.95,Active,2021-12-12,2026-05-03,ERP
100253,PROD-100253,Innovative high-level system engine,Collaboration,Email,Citrix,4912.81,360.21,Active,2026-05-21,2025-07-04,ERP
100254,PROD-100254,Robust even-keeled standardization,Cloud,Compute,Cisco,3552.73,3964.17,Active,2022-12-09,2026-06-29,ERP
100255,PROD-100255,User-centric neutral support,Cloud,AI,Citrix,4593.79,1564.98,Active,2023-06-30,2026-04-24,ERP
100256,PROD-100256,Face-to-face 6thgeneration archive,Services,Consulting,Citrix,376.26,400.66,Active,2022-08-21,2024-08-23,ERP
100257,PROD-100257,Diverse non-volatile budgetary management,Storage,Backup,VMware,3632.48,2634.84,Active,2022-11-29,2025-03-22,ERP
100258,PROD-100258,Innovative impactful structure,Cloud,AI,Dell,2934.56,587.18,Active,2024-05-09,2025-03-15,ERP
100259,PROD-100259,Phased executive pricing structure,Services,Training,Lenovo,688.31,2842.62,Active,2024-02-12,2025-12-24,ERP
100260,PROD-100260,Profit-focused directional pricing structure,Software,Analytics,Lenovo,3235.29,1330.69,Active,2022-10-06,2026-04-17,ERP
100261,PROD-100261,Re-engineered explicit workforce,Cloud,Compute,Lenovo,2567.02,97.47,Active,2024-01-06,2025-09-17,ERP
100262,PROD-100262,Persistent content-based standardization,Security,Endpoint,Cisco,1741.58,3070.47,Active,2023-12-11,2024-10-29,ERP
100263,PROD-100263,Ameliorated bottom-line structure,Networking,Switch,HP,816.98,1200.77,Active,2026-06-27,2025-03-31,ERP
100264,PROD-100264,Team-oriented coherent data-warehouse,Software,Operating System,Citrix,4388.14,2481.68,Active,2022-08-06,2024-09-17,ERP
100265,PROD-100265,Fundamental upward-trending knowledgebase,Storage,NAS,HP,945.19,2779.06,Active,2022-04-18,2025-11-10,ERP
100266,PROD-100266,Synergized 5thgeneration monitoring,Cloud,Networking,Microsoft,2083.75,2713.54,Active,2023-08-22,2025-07-12,ERP
100267,PROD-100267,Secured analyzing service-desk,Networking,Wireless,VMware,3774.34,3140.61,Active,2023-05-18,2026-04-19,ERP
100268,PROD-100268,Multi-channeled bi-directional analyzer,Networking,Switch,VMware,4829.7,3142.87,Active,2022-08-17,2025-03-30,ERP
100269,PROD-100269,Multi-layered didactic process improvement,Networking,Firewall,Adobe,2335.32,1145.04,Active,2025-08-17,2025-08-26,ERP
100270,PROD-100270,Enterprise-wide fresh-thinking functionalities,Storage,Archive,HP,4093.61,3210.01,Active,2022-08-08,2025-08-20,ERP
100271,PROD-100271,Reverse-engineered object-oriented forecast,Cloud,AI,Microsoft,3223.84,3499.61,Active,2022-09-16,2026-04-28,ERP
100272,PROD-100272,Profound 24/7 attitude,Software,Operating System,VMware,465.18,662.24,Active,2022-06-16,2024-11-10,ERP
100273,PROD-100273,Cross-group intermediate monitoring,Collaboration,Meetings,Lenovo,503.98,3644.26,Active,2024-10-27,2024-10-29,ERP
100274,PROD-100274,Diverse 4thgeneration Graphical User Interface,Collaboration,Voice,Microsoft,2103.74,1600.9,Active,2024-03-16,2025-07-25,ERP
100275,PROD-100275,Business-focused human-resource middleware,Services,Support,Lenovo,4972.9,1515.28,Active,2025-08-15,2026-06-24,ERP
100276,PROD-100276,Fully-configurable motivating strategy,Hardware,Server,Dell,4203.92,2608.59,Active,2026-03-03,2025-09-19,ERP
100277,PROD-100277,Seamless 24/7 groupware,Cloud,Storage,Microsoft,1470.05,3323.3,Active,2021-12-07,2025-07-30,ERP
100278,PROD-100278,Triple-buffered uniform approach,Cloud,Networking,Adobe,3095.97,3625.78,Active,2021-10-01,2024-12-28,ERP
100279,PROD-100279,Vision-oriented 6thgeneration flexibility,Hardware,Server,Cisco,4183.07,2206.5,Active,2024-06-21,2025-03-10,ERP
100280,PROD-100280,Enterprise-wide optimizing array,Storage,SAN,VMware,1226.32,509.35,Active,2023-02-13,2025-07-01,ERP
100281,PROD-100281,Integrated real-time approach,Networking,Wireless,Adobe,360.9,3350.83,Active,2025-07-21,2026-02-23,ERP
100282,PROD-100282,Inverse intermediate array,Collaboration,Email,Cisco,3606.79,1182.81,Active,2025-04-24,2024-08-26,ERP
100283,PROD-100283,Customizable maximized groupware,Hardware,Server,Cisco,2874.79,769.57,Active,2022-03-08,2025-08-14,ERP
100284,PROD-100284,Vision-oriented national matrices,Software,Analytics,Dell,4769.35,2187.73,Active,2025-04-24,2025-04-24,ERP
100285,PROD-100285,Vision-oriented full-range focus group,Hardware,Monitor,Adobe,265.5,1562.85,Active,2021-11-28,2025-04-10,ERP
100286,PROD-100286,Multi-layered local encryption,Services,Training,Microsoft,1817.61,293.55,Active,2022-09-15,2025-03-15,ERP
100287,PROD-100287,Team-oriented 24/7 algorithm,Networking,Router,Citrix,710.38,1425.39,Active,2026-03-03,2025-06-24,ERP
100288,PROD-100288,Innovative context-sensitive open architecture,Services,Support,Adobe,4905.05,1927.16,Active,2026-07-20,2025-02-18,ERP
100289,PROD-100289,Proactive leadingedge application,Cloud,Storage,Dell,3594.42,3775.83,Active,2025-10-03,2025-03-09,ERP
100290,PROD-100290,User-friendly full-range frame,Hardware,Server,Cisco,266.84,817.89,Active,2025-05-09,2026-06-25,ERP
100291,PROD-100291,Re-engineered bi-directional knowledge user,Hardware,Server,VMware,2601.15,3956.76,Active,2023-08-20,2025-05-01,ERP
100292,PROD-100292,Organized grid-enabled workforce,Collaboration,Voice,Microsoft,3778.79,784.64,Active,2024-04-26,2026-06-21,ERP
100293,PROD-100293,Face-to-face upward-trending strategy,Services,Consulting,Citrix,1402.42,3202.39,Active,2022-08-05,2025-11-19,ERP
100294,PROD-100294,Synergized 4thgeneration budgetary management,Storage,Archive,Adobe,4478.46,1561.91,Active,2026-07-15,2024-09-30,ERP
100295,PROD-100295,Cloned real-time utilization,Cloud,Networking,Adobe,1868.37,3194.23,Active,2025-09-07,2025-05-04,ERP
100296,PROD-100296,Right-sized coherent superstructure,Security,Identity,Lenovo,440.69,2419.75,Active,2025-12-09,2026-07-08,ERP
100297,PROD-100297,Intuitive cohesive knowledgebase,Cloud,AI,Citrix,557.86,1328.48,Active,2023-06-27,2025-02-13,ERP
100298,PROD-100298,Reduced needs-based application,Security,Threat Protection,Adobe,3032.98,1718.81,Active,2025-08-01,2025-02-01,ERP
100299,PROD-100299,Extended static framework,Collaboration,Voice,Adobe,259.66,3483.4,Active,2022-02-02,2025-06-19,ERP
100300,PROD-100300,Visionary bandwidth-monitored middleware,Services,Implementation,VMware,3215.37,3171.12,Active,2023-05-25,2026-03-23,ERP
100301,PROD-100301,Networked hybrid policy,Hardware,Laptop,Lenovo,1848.39,3209.36,Active,2025-05-17,2024-12-05,ERP
100302,PROD-100302,Visionary composite encoding,Cloud,Compute,HP,4250.91,2720.4,Active,2023-11-03,2024-10-30,ERP
100303,PROD-100303,Function-based object-oriented workforce,Collaboration,Email,HP,382.81,3119.6,Active,2022-03-06,2025-07-11,ERP
100304,PROD-100304,Organic 6thgeneration contingency,Services,Training,Lenovo,4749.86,153.73,Active,2021-10-03,2025-06-19,ERP
100305,PROD-100305,Networked 3rdgeneration moratorium,Cloud,Networking,Citrix,1891.47,3058.26,Active,2023-07-21,2024-08-12,ERP
100306,PROD-100306,Enhanced well-modulated knowledgebase,Cloud,AI,Lenovo,1606.21,1132.79,Active,2025-12-21,2026-07-12,ERP
100307,PROD-100307,Open-architected holistic hardware,Software,Operating System,HP,2520.27,1563.27,Active,2024-03-23,2026-02-27,ERP
100308,PROD-100308,Implemented client-driven access,Software,Analytics,VMware,3534.99,877.92,Active,2022-07-23,2026-03-24,ERP
100309,PROD-100309,Profit-focused analyzing service-desk,Security,Encryption,Cisco,657.06,3414.98,Active,2026-03-27,2025-08-13,ERP
100310,PROD-100310,Visionary bottom-line strategy,Collaboration,Meetings,Adobe,4986.45,3246.79,Active,2021-10-25,2025-09-27,ERP
100311,PROD-100311,Virtual coherent analyzer,Services,Training,Dell,2772.49,1179.19,Active,2022-01-21,2025-01-20,ERP
100312,PROD-100312,Mandatory mobile throughput,Security,Endpoint,HP,3978.8,2047.3,Active,2024-03-26,2026-01-27,ERP
100313,PROD-100313,Automated holistic knowledgebase,Software,Database,HP,1221.84,1988.74,Active,2022-09-23,2025-07-17,ERP
100314,PROD-100314,Mandatory web-enabled middleware,Services,Training,Adobe,4028.13,2217.8,Active,2024-12-05,2025-10-27,ERP
100315,PROD-100315,Innovative uniform orchestration,Software,Operating System,VMware,2020.89,2874.81,Active,2023-06-26,2025-10-20,ERP
100316,PROD-100316,Total next generation approach,Collaboration,Productivity,Lenovo,4125.53,318.16,Active,2025-12-24,2024-10-09,ERP
100317,PROD-100317,Enhanced dedicated task-force,Services,Consulting,Adobe,2355.87,2081.51,Active,2025-12-21,2025-08-21,ERP
100318,PROD-100318,Phased actuating monitoring,Cloud,Storage,HP,2191.46,3645.08,Active,2023-04-04,2026-03-19,ERP
100319,PROD-100319,Fully-configurable bottom-line moratorium,Hardware,Laptop,HP,1555.42,668.82,Active,2025-02-24,2025-06-10,ERP
100320,PROD-100320,Function-based 5thgeneration project,Networking,Firewall,VMware,4237.37,1021.16,Active,2026-03-21,2026-07-09,ERP
100321,PROD-100321,Optional exuding info-mediaries,Security,Endpoint,VMware,3091.42,396.38,Active,2024-11-12,2024-11-29,ERP
100322,PROD-100322,Networked responsive knowledgebase,Cloud,Storage,HP,3310.73,2889.52,Active,2026-07-26,2025-07-09,ERP
100323,PROD-100323,Grass-roots incremental structure,Services,Consulting,Microsoft,452.05,3795.47,Active,2025-05-23,2025-08-20,ERP
100324,PROD-100324,Enterprise-wide bi-directional access,Security,Endpoint,Lenovo,3109.64,145.39,Active,2023-10-20,2026-05-02,ERP
100325,PROD-100325,Configurable 4thgeneration Local Area Network,Security,Threat Protection,Adobe,1262.15,3234.21,Active,2022-08-16,2025-10-15,ERP
100326,PROD-100326,Persistent encompassing interface,Storage,Backup,Adobe,411.22,263.15,Active,2025-12-24,2024-09-11,ERP
100327,PROD-100327,Optimized systemic software,Collaboration,Productivity,Adobe,2348.99,1377.27,Active,2024-02-27,2026-07-29,ERP
100328,PROD-100328,Future-proofed motivating initiative,Cloud,AI,Citrix,3684.29,3446.59,Active,2024-11-16,2025-08-09,ERP
100329,PROD-100329,Assimilated non-volatile ability,Storage,NAS,Citrix,2599.15,447.08,Active,2023-09-03,2024-10-22,ERP
100330,PROD-100330,Open-architected bandwidth-monitored concept,Networking,Wireless,Dell,1373.98,1010.48,Active,2022-09-14,2026-06-25,ERP
100331,PROD-100331,Team-oriented next generation productivity,Software,Operating System,VMware,4729.66,3460.05,Active,2025-01-29,2025-10-17,ERP
100332,PROD-100332,Reactive attitude-oriented adapter,Storage,NAS,HP,4076.72,3736.66,Active,2021-08-25,2025-09-17,ERP
100333,PROD-100333,Implemented clear-thinking throughput,Services,Support,HP,2516.41,2071.03,Active,2025-04-30,2025-12-12,ERP
100334,PROD-100334,Front-line local structure,Collaboration,Voice,Adobe,164.72,3782.3,Active,2025-12-08,2026-04-26,ERP
100335,PROD-100335,Cross-group 6thgeneration project,Collaboration,Meetings,Cisco,2937.55,218.42,Active,2024-05-07,2025-11-10,ERP
100336,PROD-100336,Polarized fresh-thinking artificial intelligence,Security,Encryption,Adobe,1464.45,57.51,Active,2022-12-27,2025-04-13,ERP
100337,PROD-100337,Programmable empowering Graphic Interface,Software,Office,HP,4418.16,2916.84,Active,2024-09-18,2026-06-09,ERP
100338,PROD-100338,Total 3rdgeneration throughput,Storage,Backup,Microsoft,2032.88,2291.87,Active,2024-12-14,2025-10-22,ERP
100339,PROD-100339,Advanced systematic ability,Networking,Firewall,VMware,413.98,2029.42,Active,2021-10-07,2025-12-02,ERP
100340,PROD-100340,Automated mobile project,Security,Identity,HP,4876.66,1590.77,Active,2025-06-29,2026-06-24,ERP
100341,PROD-100341,Phased modular artificial intelligence,Services,Training,HP,1035.34,2048.76,Active,2023-07-02,2025-01-12,ERP
100342,PROD-100342,Diverse holistic policy,Hardware,Laptop,Microsoft,728.33,1348.84,Active,2025-02-19,2026-03-18,ERP
100343,PROD-100343,Reduced next generation analyzer,Collaboration,Productivity,HP,3050.99,2074.14,Active,2022-02-05,2026-07-21,ERP
100344,PROD-100344,Self-enabling global function,Services,Training,HP,1995.13,2475.59,Active,2023-02-19,2026-07-11,ERP
100345,PROD-100345,Multi-channeled dedicated superstructure,Security,Threat Protection,Adobe,3558.26,1216.67,Active,2022-07-10,2025-09-03,ERP
100346,PROD-100346,De-engineered demand-driven archive,Hardware,Server,Citrix,3385.34,3920.09,Active,2025-04-08,2025-03-31,ERP
100347,PROD-100347,Polarized zero-defect support,Security,Identity,Adobe,1364.38,2630.97,Active,2024-05-27,2024-10-13,ERP
100348,PROD-100348,Distributed multimedia project,Networking,Router,Adobe,894.03,2525.38,Active,2025-07-01,2026-03-22,ERP
100349,PROD-100349,Reactive object-oriented matrix,Storage,NAS,Cisco,206.27,3794.12,Active,2023-02-24,2024-10-24,ERP
100350,PROD-100350,User-friendly modular complexity,Software,Database,Microsoft,2233.14,1689.65,Active,2024-03-09,2025-09-12,ERP
100351,PROD-100351,Devolved stable concept,Storage,NAS,Lenovo,2534.01,2455.63,Active,2022-08-20,2026-07-03,ERP
100352,PROD-100352,Networked object-oriented paradigm,Collaboration,Email,HP,2617.48,2254.52,Active,2024-08-24,2025-09-18,ERP
100353,PROD-100353,Robust solution-oriented ability,Collaboration,Productivity,Citrix,4785.59,1852.16,Active,2026-06-14,2026-01-12,ERP
